fighter,year,weight_class,cumulative_fights,head_tar_pct,body_tar_pct,leg_tar_pct,dist_pos_pct,clinch_pos_pct,ground_pos_pct,ctrl_pct,kd_avg,sub_att_avg,td_pct,sig_str_pct,win_rate,archetype,pca_x,pca_y,height,reach,stance
URIAH HALL,2014,Middleweight,4,55.0,19.25,25.0,71.0,15.25,13.0,0.11861111111111111,0.25,0.25,47.75,50.75,0.5,Distance Sniper,-0.592557524241877,-0.7786126233190255,182.88,200.66,Orthodox
URIAH HALL,2015,Middleweight,9,59.22222222222222,16.77777777777778,23.11111111111111,61.666666666666664,8.11111111111111,29.333333333333332,0.15657923067940047,0.3333333333333333,0.2222222222222222,36.0,56.55555555555556,0.5555555555555556,Distance Sniper,-0.592557524241877,-0.7786126233190255,182.88,200.66,Orthodox
URIAH HALL,2016,Middleweight,11,49.90909090909091,23.545454545454547,25.727272727272727,68.63636363636364,6.636363636363637,24.0,0.1281102796467822,0.2727272727272727,0.18181818181818182,29.454545454545453,53.63636363636363,0.45454545454545453,Distance Sniper,-0.592557524241877,-0.7786126233190255,182.88,200.66,Orthodox
URIAH HALL,2017,Middleweight,12,50.5,23.5,25.166666666666668,69.0,6.083333333333333,24.166666666666668,0.11855801851516833,0.3333333333333333,0.16666666666666666,27.0,54.083333333333336,0.5,Distance Sniper,-0.592557524241877,-0.7786126233190255,182.88,200.66,Orthodox
URIAH HALL,2018,Middleweight,14,51.142857142857146,21.928571428571427,25.928571428571427,72.92857142857143,5.642857142857143,20.714285714285715,0.10219225194484526,0.35714285714285715,0.14285714285714285,23.142857142857142,52.857142857142854,0.5,Distance Sniper,-0.592557524241877,-0.7786126233190255,182.88,200.66,Orthodox
URIAH HALL,2019,Middleweight,15,53.8,21.0,24.2,72.33333333333333,5.4,21.466666666666665,0.09723128700037408,0.4,0.13333333333333333,21.6,52.2,0.5333333333333333,Distance Sniper,-0.592557524241877,-0.7786126233190255,182.88,200.66,Orthodox
URIAH HALL,2020,Middleweight,16,54.6875,20.6875,23.625,72.5,5.0625,21.6875,0.09210707546528972,0.5,0.125,20.25,52.3125,0.5625,Distance Sniper,-0.592557524241877,-0.7786126233190255,182.88,200.66,Orthodox
URIAH HALL,2021,Middleweight,18,53.333333333333336,21.944444444444443,23.72222222222222,71.77777777777777,6.388888888888889,21.11111111111111,0.08187295596914641,0.4444444444444444,0.1111111111111111,18.0,48.77777777777778,0.5555555555555556,Distance Sniper,-0.592557524241877,-0.7786126233190255,182.88,200.66,Orthodox
URIAH HALL,2022,Middleweight,19,55.78947368421053,20.789473684210527,22.473684210526315,70.63157894736842,6.052631578947368,22.63157894736842,0.07861648460234924,0.42105263157894735,0.10526315789473684,17.05263157894737,47.421052631578945,0.5263157894736842,Distance Sniper,-0.592557524241877,-0.7786126233190255,182.88,200.66,Orthodox
URIJAH FABER,2011,Bantamweight,3,73.66666666666667,18.666666666666668,7.0,55.666666666666664,14.0,29.333333333333332,0.24478036175710594,0.3333333333333333,0.3333333333333333,46.0,44.0,0.6666666666666666,Wrestling Controller,1.161930474811979,-0.6795191795238261,167.64,170.18,Orthodox
URIJAH FABER,2012,Bantamweight,4,71.0,19.0,9.25,65.5,11.75,22.0,0.18491860465116278,0.25,0.25,34.5,41.25,0.5,Wrestling Controller,1.161930474811979,-0.6795191795238261,167.64,170.18,Orthodox
URIJAH FABER,2013,Bantamweight,8,75.625,16.625,6.75,55.0,7.125,36.875,0.366073016568367,0.25,0.75,41.75,52.875,0.75,Wrestling Controller,1.161930474811979,-0.6795191795238261,167.64,170.18,Orthodox
URIJAH FABER,2014,Bantamweight,11,72.72727272727273,18.181818181818183,8.090909090909092,56.0,11.727272727272727,31.363636363636363,0.324635732881908,0.2727272727272727,0.7272727272727273,34.09090909090909,48.72727272727273,0.7272727272727273,Wrestling Controller,1.161930474811979,-0.6795191795238261,167.64,170.18,Orthodox
URIJAH FABER,2015,Bantamweight,13,72.3076923076923,19.076923076923077,7.461538461538462,58.0,14.461538461538462,26.615384615384617,0.2844353637205888,0.23076923076923078,0.6153846153846154,30.0,48.84615384615385,0.6923076923076923,Wrestling Controller,1.161930474811979,-0.6795191795238261,167.64,170.18,Orthodox
URIJAH FABER,2016,Bantamweight,16,72.0625,18.375,8.375,59.625,13.75,25.5625,0.25804817746742287,0.25,0.5625,28.5,45.625,0.625,Wrestling Controller,1.161930474811979,-0.6795191795238261,167.64,170.18,Orthodox
URIJAH FABER,2019,Bantamweight,18,72.83333333333333,17.444444444444443,8.555555555555555,59.111111111111114,13.11111111111111,26.72222222222222,0.2404204023450292,0.2777777777777778,0.5,25.333333333333332,45.888888888888886,0.6111111111111112,Wrestling Controller,1.161930474811979,-0.6795191795238261,167.64,170.18,Orthodox
UROS MEDIC,2021,Lightweight,2,64.0,1.0,34.0,57.5,3.0,38.5,0.28,0.5,0.0,0.0,62.5,0.5,Distance Sniper,-0.6835678053665769,-1.1368165020886165,185.42,180.34,Southpaw
UROS MEDIC,2022,Lightweight,3,57.333333333333336,9.666666666666666,31.666666666666668,70.0,3.3333333333333335,25.666666666666668,0.18804123711340207,1.0,0.0,0.0,59.666666666666664,0.6666666666666666,Distance Sniper,-0.6835678053665769,-1.1368165020886165,185.42,180.34,Southpaw
UROS MEDIC,2023,Welterweight,5,62.8,16.2,19.8,63.4,17.0,18.4,0.11936948576930648,0.8,0.0,20.0,56.6,0.6,Distance Sniper,-0.6835678053665769,-1.1368165020886165,185.42,180.34,Southpaw
UROS MEDIC,2024,Welterweight,6,64.16666666666667,15.833333333333334,18.833333333333332,64.66666666666667,16.5,17.666666666666668,0.10464253013075282,0.8333333333333334,0.0,16.666666666666668,56.833333333333336,0.6666666666666666,Distance Sniper,-0.6835678053665769,-1.1368165020886165,185.42,180.34,Southpaw
UROS MEDIC,2025,Welterweight,9,64.11111111111111,22.444444444444443,12.555555555555555,67.77777777777777,13.222222222222221,18.11111111111111,0.08034369733584579,0.7777777777777778,0.0,11.11111111111111,58.111111111111114,0.6666666666666666,Distance Sniper,-0.6835678053665769,-1.1368165020886165,185.42,180.34,Southpaw
UROS MEDIC,2026,Welterweight,10,61.7,26.2,11.3,71.0,11.9,16.3,0.0723093276022612,0.8,0.0,10.0,57.5,0.7,Distance Sniper,-0.6835678053665769,-1.1368165020886165,185.42,180.34,Southpaw
VAGNER ROCHA,2011,Lightweight,2,72.0,7.5,18.5,72.5,1.0,26.0,0.35058181054400334,0.0,2.0,57.0,40.0,0.5,Wrestling Controller,-0.03265909578113191,-0.8019830340857194,177.8,185.42,Orthodox
VAGNER ROCHA,2012,Featherweight,3,67.0,14.333333333333334,17.0,81.66666666666667,0.6666666666666666,17.333333333333332,0.23372120702933555,0.0,1.3333333333333333,38.0,41.0,0.3333333333333333,Wrestling Controller,-0.03265909578113191,-0.8019830340857194,177.8,185.42,Orthodox
VAGNER ROCHA,2014,Lightweight,4,62.75,12.5,23.25,86.25,0.5,13.0,0.19228119653413758,0.0,1.0,28.5,42.25,0.25,Wrestling Controller,-0.03265909578113191,-0.8019830340857194,177.8,185.42,Orthodox
VAL WOODBURN,2023,Middleweight,1,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,Distance Sniper,0.3067173450916781,-2.5485407495140766,180.34,187.96,Orthodox
VAL WOODBURN,2024,Welterweight,2,91.0,4.0,4.0,82.5,10.5,6.5,0.06444444444444444,0.5,0.0,50.0,29.5,0.0,Distance Sniper,0.3067173450916781,-2.5485407495140766,180.34,187.96,Orthodox
VALENTINA SHEVCHENKO,2015,Women's Bantamweight,1,65.0,25.0,9.0,37.0,50.0,12.0,0.4166666666666667,0.0,0.0,44.0,72.0,1.0,Wrestling Controller,1.5744935137508156,-0.23333823889159305,165.1,167.64,Southpaw
VALENTINA SHEVCHENKO,2016,Women's Bantamweight,3,64.33333333333333,12.666666666666666,21.333333333333332,63.0,22.666666666666668,13.333333333333334,0.20459259259259258,0.0,0.0,62.0,53.333333333333336,0.6666666666666666,Wrestling Controller,1.5744935137508156,-0.23333823889159305,165.1,167.64,Southpaw
VALENTINA SHEVCHENKO,2017,Women's Bantamweight,5,54.4,20.6,23.2,57.2,25.0,16.6,0.17969755907049403,0.0,0.2,57.2,54.6,0.6,Wrestling Controller,1.5744935137508156,-0.23333823889159305,165.1,167.64,Southpaw
VALENTINA SHEVCHENKO,2018,Women's Flyweight,7,59.857142857142854,18.285714285714285,20.142857142857142,52.857142857142854,20.285714285714285,25.571428571428573,0.30444895180130105,0.0,0.42857142857142855,60.142857142857146,57.57142857142857,0.7142857142857143,Wrestling Controller,1.5744935137508156,-0.23333823889159305,165.1,167.64,Southpaw
VALENTINA SHEVCHENKO,2019,Women's Flyweight,9,56.333333333333336,20.77777777777778,21.444444444444443,58.0,18.77777777777778,22.0,0.3594689302467288,0.1111111111111111,0.4444444444444444,69.0,56.77777777777778,0.7777777777777778,Wrestling Controller,1.5744935137508156,-0.23333823889159305,165.1,167.64,Southpaw
VALENTINA SHEVCHENKO,2020,Women's Flyweight,11,58.72727272727273,19.454545454545453,20.363636363636363,59.90909090909091,16.818181818181817,22.09090909090909,0.35796779196246137,0.09090909090909091,0.36363636363636365,73.0909090909091,56.72727272727273,0.8181818181818182,Wrestling Controller,1.5744935137508156,-0.23333823889159305,165.1,167.64,Southpaw
VALENTINA SHEVCHENKO,2021,Women's Flyweight,13,61.0,18.615384615384617,19.0,58.46153846153846,15.846153846153847,24.53846153846154,0.36730209940710346,0.07692307692307693,0.38461538461538464,75.3076923076923,58.69230769230769,0.8461538461538461,Wrestling Controller,1.5744935137508156,-0.23333823889159305,165.1,167.64,Southpaw
VALENTINA SHEVCHENKO,2022,Women's Flyweight,14,60.857142857142854,18.357142857142858,19.357142857142858,60.285714285714285,15.357142857142858,23.214285714285715,0.3532090923065961,0.07142857142857142,0.42857142857142855,74.21428571428571,58.42857142857143,0.8571428571428571,Wrestling Controller,1.5744935137508156,-0.23333823889159305,165.1,167.64,Southpaw
VALENTINA SHEVCHENKO,2023,Women's Flyweight,16,62.875,17.0625,18.6875,63.625,14.0,21.125,0.34784834475180365,0.0625,0.4375,72.625,57.625,0.78125,Wrestling Controller,1.5744935137508156,-0.23333823889159305,165.1,167.64,Southpaw
VALENTINA SHEVCHENKO,2024,Women's Flyweight,17,64.11764705882354,16.41176470588235,18.058823529411764,64.94117647058823,13.411764705882353,20.352941176470587,0.3651905989820897,0.058823529411764705,0.4117647058823529,72.23529411764706,57.529411764705884,0.7941176470588235,Wrestling Controller,1.5744935137508156,-0.23333823889159305,165.1,167.64,Southpaw
VALENTINA SHEVCHENKO,2025,Women's Flyweight,19,63.526315789473685,16.94736842105263,18.105263157894736,66.05263157894737,13.473684210526315,19.157894736842106,0.35888983417695747,0.10526315789473684,0.3684210526315789,70.15789473684211,57.1578947368421,0.8157894736842105,Wrestling Controller,1.5744935137508156,-0.23333823889159305,165.1,167.64,Southpaw
VALERI IGNATOV,1999,Lightweight,2,85.5,14.0,0.0,60.5,39.0,0.0,0.0,0.0,0.5,0.0,26.5,0.0,Distance Sniper,-0.2089341846833721,0.09181338059009997,175.26,180.34,Orthodox
VALERIE LETOURNEAU,2014,Women's Bantamweight,1,81.0,16.0,1.0,90.0,9.0,0.0,0.0011111111111111111,0.0,0.0,0.0,37.0,1.0,Wrestling Controller,0.07505546431804788,-0.46610395326150983,170.18,172.72,Orthodox
VALERIE LETOURNEAU,2015,Women's Strawweight,4,66.75,20.25,11.0,84.5,11.5,2.5,0.13127777777777777,0.25,0.5,55.0,36.5,0.75,Wrestling Controller,0.07505546431804788,-0.46610395326150983,170.18,172.72,Orthodox
VALERIE LETOURNEAU,2016,Women's Strawweight,6,65.33333333333333,22.5,10.166666666666666,79.16666666666667,13.833333333333334,5.333333333333333,0.11456525111498933,0.16666666666666666,0.3333333333333333,53.333333333333336,38.5,0.5,Wrestling Controller,0.07505546431804788,-0.46610395326150983,170.18,172.72,Orthodox
VALMIR LAZARO,2014,Lightweight,1,70.0,16.0,13.0,86.0,13.0,0.0,0.06444444444444444,0.0,0.0,40.0,39.0,0.0,Distance Sniper,-1.2606006848888214,-1.1715895016993896,182.88,185.42,Orthodox
VALMIR LAZARO,2015,Lightweight,3,69.33333333333333,12.666666666666666,16.333333333333332,92.33333333333333,7.0,0.0,0.10777777777777779,0.0,0.0,13.333333333333334,37.666666666666664,0.3333333333333333,Distance Sniper,-1.2606006848888214,-1.1715895016993896,182.88,185.42,Orthodox
VALTER WALKER,2024,Heavyweight,2,41.0,9.0,49.5,72.0,3.0,24.5,0.6391591591591592,0.0,0.5,73.0,74.5,0.5,Wrestling Controller,0.9470375542178062,0.9218232474083476,190.5,195.58,Orthodox
VALTER WALKER,2025,Heavyweight,5,36.4,11.6,51.8,73.8,16.2,9.8,0.5838262418262419,0.0,0.8,69.2,63.6,0.8,Wrestling Controller,0.9470375542178062,0.9218232474083476,190.5,195.58,Orthodox
VANESSA DEMOPOULOS,2021,Women's Flyweight,1,58.0,31.0,10.0,75.0,21.0,2.0,0.12555555555555556,0.0,0.0,0.0,43.0,0.0,Distance Sniper,-0.958225725711429,0.2742756882458524,157.48,149.86,Orthodox
VANESSA DEMOPOULOS,2022,Women's Strawweight,4,47.25,31.75,20.0,66.75,16.25,15.75,0.23500000000000001,0.25,0.5,16.0,47.75,0.75,Distance Sniper,-0.958225725711429,0.2742756882458524,157.48,149.86,Orthodox
VANESSA DEMOPOULOS,2023,Women's Strawweight,6,54.666666666666664,29.666666666666668,14.666666666666666,65.66666666666667,15.166666666666666,18.0,0.16444444444444445,0.16666666666666666,0.3333333333333333,10.666666666666666,44.666666666666664,0.6666666666666666,Distance Sniper,-0.958225725711429,0.2742756882458524,157.48,149.86,Orthodox
VANESSA DEMOPOULOS,2024,Women's Strawweight,8,49.625,36.75,12.625,73.875,11.625,13.5,0.12333333333333334,0.125,0.25,8.0,42.25,0.625,Distance Sniper,-0.958225725711429,0.2742756882458524,157.48,149.86,Orthodox
VANESSA DEMOPOULOS,2025,Women's Flyweight,10,52.8,35.1,11.2,76.4,10.9,11.8,0.10633333333333335,0.1,0.2,6.4,39.7,0.5,Distance Sniper,-0.958225725711429,0.2742756882458524,157.48,149.86,Orthodox
VANESSA MELO,2019,Women's Bantamweight,2,75.0,15.0,9.0,90.0,7.5,2.5,0.008333333333333333,0.0,0.0,0.0,29.5,0.0,Distance Sniper,-1.812040649663698,-1.2314728274463758,165.1,165.1,Orthodox
VANESSA MELO,2020,Women's Bantamweight,3,66.0,13.666666666666666,19.333333333333332,91.66666666666667,6.333333333333333,1.6666666666666667,0.007777777777777778,0.0,0.0,0.0,30.666666666666668,0.0,Distance Sniper,-1.812040649663698,-1.2314728274463758,165.1,165.1,Orthodox
VANESSA MELO,2021,Women's Bantamweight,4,68.5,14.25,16.25,93.75,4.75,1.25,0.006944444444444445,0.0,0.0,0.0,31.25,0.25,Distance Sniper,-1.812040649663698,-1.2314728274463758,165.1,165.1,Orthodox
VAUGHAN LEE,2011,Bantamweight,1,34.0,31.0,34.0,37.0,51.0,10.0,0.37333333333333335,0.0,2.0,44.0,51.0,0.0,Clinch Boxer,-0.9812981926880593,1.0459109800015995,167.64,167.64,Orthodox
VAUGHAN LEE,2012,Bantamweight,3,45.0,36.333333333333336,17.666666666666668,62.333333333333336,33.666666666666664,3.3333333333333335,0.12940107393638992,0.3333333333333333,1.3333333333333333,14.666666666666666,46.333333333333336,0.3333333333333333,Clinch Boxer,-0.9812981926880593,1.0459109800015995,167.64,167.64,Orthodox
VAUGHAN LEE,2013,Bantamweight,5,38.2,36.4,24.6,57.6,37.8,4.0,0.09461388037156632,0.2,0.8,8.8,46.2,0.4,Clinch Boxer,-0.9812981926880593,1.0459109800015995,167.64,167.64,Orthodox
VAUGHAN LEE,2014,Bantamweight,7,45.142857142857146,34.285714285714285,19.857142857142858,69.57142857142857,27.0,2.857142857142857,0.06774007328127753,0.14285714285714285,0.5714285714285714,6.285714285714286,53.714285714285715,0.42857142857142855,Clinch Boxer,-0.9812981926880593,1.0459109800015995,167.64,167.64,Orthodox
VAUGHAN LEE,2015,Flyweight,8,48.25,31.75,19.125,68.25,24.0,7.125,0.06913367523222895,0.125,0.625,5.5,53.5,0.375,Clinch Boxer,-0.9812981926880593,1.0459109800015995,167.64,167.64,Orthodox
VERNON RAMOS HO,2015,Welterweight,1,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,Leg Kick Specialist,-4.681499976862056,0.5024837413119255,167.64,187.96,Orthodox
VERNON WHITE,2003,Heavyweight,1,48.0,24.0,26.0,17.0,44.0,37.0,0.33111111111111113,0.0,0.0,20.0,54.0,0.5,Wrestling Controller,0.039173411967345965,0.6501515721084528,182.88,193.04,Southpaw
VERNON WHITE,2004,Light Heavyweight,2,58.5,19.5,20.5,50.5,25.5,22.0,0.16555555555555557,0.0,0.0,10.0,44.5,0.25,Wrestling Controller,0.039173411967345965,0.6501515721084528,182.88,193.04,Southpaw
VERONICA HARDY,2016,Women's Bantamweight,1,56.0,30.0,13.0,52.0,47.0,0.0,0.13968668407310705,0.0,0.0,0.0,56.0,0.0,Wrestling Controller,-0.10609379864475874,-0.008707265522210817,166.37,167.64,Orthodox
VERONICA HARDY,2018,Women's Flyweight,2,63.0,21.0,14.5,65.5,31.5,2.0,0.12706556425877574,0.0,0.5,50.0,44.0,0.0,Wrestling Controller,-0.10609379864475874,-0.008707265522210817,166.37,167.64,Orthodox
VERONICA HARDY,2019,Women's Flyweight,4,54.25,37.5,7.25,66.25,17.75,15.0,0.13226616691628437,0.0,0.5,50.0,61.0,0.25,Wrestling Controller,-0.10609379864475874,-0.008707265522210817,166.37,167.64,Orthodox
VERONICA HARDY,2020,Women's Bantamweight,5,57.8,33.0,8.2,72.2,14.8,12.0,0.10847960019969416,0.0,0.4,40.0,56.0,0.2,Wrestling Controller,-0.10609379864475874,-0.008707265522210817,166.37,167.64,Orthodox
VERONICA HARDY,2023,Women's Flyweight,7,59.714285714285715,29.857142857142858,9.142857142857142,68.71428571428571,16.0,14.285714285714286,0.16478701601565454,0.0,0.2857142857142857,50.0,57.42857142857143,0.42857142857142855,Wrestling Controller,-0.10609379864475874,-0.008707265522210817,166.37,167.64,Orthodox
VERONICA HARDY,2024,Women's Flyweight,9,57.0,27.88888888888889,13.777777777777779,72.0,14.222222222222221,12.777777777777779,0.12829113591341032,0.0,0.2222222222222222,38.888888888888886,54.666666666666664,0.4444444444444444,Wrestling Controller,-0.10609379864475874,-0.008707265522210817,166.37,167.64,Orthodox
VERONICA HARDY,2025,Women's Flyweight,10,59.2,25.6,13.9,73.0,13.8,12.2,0.13279535565540262,0.1,0.3,35.0,54.4,0.5,Wrestling Controller,-0.10609379864475874,-0.008707265522210817,166.37,167.64,Orthodox
VIACHESLAV BORSHCHEV,2022,Lightweight,3,50.666666666666664,23.666666666666668,25.0,61.666666666666664,16.666666666666668,21.0,0.05926415402186327,0.3333333333333333,0.0,0.0,56.333333333333336,0.3333333333333333,Distance Sniper,-2.0155666751638974,-0.4137631620508869,177.8,180.34,Orthodox
VIACHESLAV BORSHCHEV,2023,Lightweight,5,51.8,22.2,25.0,72.8,12.6,13.6,0.04171944548873187,0.8,0.0,0.0,57.0,0.5,Distance Sniper,-2.0155666751638974,-0.4137631620508869,177.8,180.34,Orthodox
VIACHESLAV BORSHCHEV,2024,Lightweight,7,51.42857142857143,20.285714285714285,27.428571428571427,79.85714285714286,9.428571428571429,9.857142857142858,0.030573413444332283,0.5714285714285714,0.0,0.0,51.285714285714285,0.5,Distance Sniper,-2.0155666751638974,-0.4137631620508869,177.8,180.34,Orthodox
VIACHESLAV BORSHCHEV,2025,Lightweight,10,45.1,25.5,28.5,84.9,6.8,7.5,0.04529027829992149,0.4,0.1,0.0,54.8,0.35,Distance Sniper,-2.0155666751638974,-0.4137631620508869,177.8,180.34,Orthodox
VICENTE LUQUE,2015,Welterweight,2,48.0,33.5,17.5,78.5,5.0,16.0,0.19881787802840434,0.0,1.0,0.0,47.5,0.5,Distance Sniper,-1.111395189290967,-1.0437422213284713,180.34,190.5,Orthodox
VICENTE LUQUE,2016,Welterweight,5,61.4,20.2,17.8,67.2,9.0,23.2,0.21489151147911972,0.4,0.6,16.0,46.6,0.8,Distance Sniper,-1.111395189290967,-1.0437422213284713,180.34,190.5,Orthodox
VICENTE LUQUE,2017,Welterweight,7,60.57142857142857,19.142857142857142,19.428571428571427,73.71428571428571,7.714285714285714,17.714285714285715,0.20913870562724748,0.42857142857142855,0.5714285714285714,15.428571428571429,48.57142857142857,0.7142857142857143,Distance Sniper,-1.111395189290967,-1.0437422213284713,180.34,190.5,Orthodox
VICENTE LUQUE,2018,Welterweight,9,60.888888888888886,16.11111111111111,22.0,73.55555555555556,7.222222222222222,18.22222222222222,0.1645791465223419,0.5555555555555556,0.4444444444444444,12.0,49.333333333333336,0.7777777777777778,Distance Sniper,-1.111395189290967,-1.0437422213284713,180.34,190.5,Orthodox
VICENTE LUQUE,2019,Welterweight,13,60.69230769230769,13.692307692307692,24.384615384615383,76.76923076923077,6.230769230769231,15.846153846153847,0.12940296714705996,0.5384615384615384,0.5384615384615384,8.307692307692308,51.76923076923077,0.7692307692307693,Distance Sniper,-1.111395189290967,-1.0437422213284713,180.34,190.5,Orthodox
VICENTE LUQUE,2020,Welterweight,15,60.333333333333336,12.733333333333333,25.666666666666668,78.73333333333333,5.666666666666667,14.333333333333334,0.12157177220981964,0.6666666666666666,0.4666666666666667,7.2,51.93333333333333,0.8,Distance Sniper,-1.111395189290967,-1.0437422213284713,180.34,190.5,Orthodox
VICENTE LUQUE,2021,Welterweight,17,58.411764705882355,14.411764705882353,26.0,79.11764705882354,7.117647058823529,12.647058823529411,0.14079667715471406,0.5882352941176471,0.5294117647058824,6.352941176470588,53.64705882352941,0.8235294117647058,Distance Sniper,-1.111395189290967,-1.0437422213284713,180.34,190.5,Orthodox
VICENTE LUQUE,2022,Welterweight,19,58.63157894736842,14.631578947368421,25.526315789473685,80.6842105263158,6.7894736842105265,11.421052631578947,0.1271338690331652,0.5263157894736842,0.47368421052631576,5.684210526315789,52.8421052631579,0.7368421052631579,Distance Sniper,-1.111395189290967,-1.0437422213284713,180.34,190.5,Orthodox
VICENTE LUQUE,2023,Welterweight,20,59.0,15.05,24.7,80.8,7.0,11.1,0.14481050891484026,0.5,0.45,9.0,52.75,0.75,Distance Sniper,-1.111395189290967,-1.0437422213284713,180.34,190.5,Orthodox
VICENTE LUQUE,2024,Welterweight,22,57.40909090909091,14.545454545454545,26.863636363636363,82.54545454545455,6.363636363636363,10.090909090909092,0.14470679997450195,0.45454545454545453,0.45454545454545453,8.181818181818182,50.95454545454545,0.7272727272727273,Distance Sniper,-1.111395189290967,-1.0437422213284713,180.34,190.5,Orthodox
VICENTE LUQUE,2025,Welterweight,24,57.25,14.666666666666666,26.916666666666668,84.0,5.833333333333333,9.25,0.1326478999766268,0.4166666666666667,0.4166666666666667,7.5,50.125,0.6666666666666666,Distance Sniper,-1.111395189290967,-1.0437422213284713,180.34,190.5,Orthodox
VICTOR ALTAMIRANO,2022,Flyweight,2,61.0,34.0,3.5,56.0,7.5,35.0,0.31089041095890413,0.5,0.0,12.5,63.0,0.5,Wrestling Controller,-0.335868290813622,0.45275591381033403,167.64,170.18,Orthodox
VICTOR ALTAMIRANO,2023,Flyweight,4,54.75,30.25,13.5,69.25,10.5,19.0,0.2576674277016743,0.25,0.0,34.5,56.5,0.5,Wrestling Controller,-0.335868290813622,0.45275591381033403,167.64,170.18,Orthodox
VICTOR ALTAMIRANO,2024,Flyweight,6,45.833333333333336,36.166666666666664,16.666666666666668,74.83333333333333,11.166666666666666,13.0,0.22770421106037544,0.16666666666666666,0.0,36.5,53.333333333333336,0.3333333333333333,Wrestling Controller,-0.335868290813622,0.45275591381033403,167.64,170.18,Orthodox
VICTOR HENRY,2022,Bantamweight,2,48.5,37.5,13.0,91.0,8.0,0.0,0.05555555555555555,0.0,0.0,0.0,47.0,0.5,Distance Sniper,-1.0639121142702082,-0.16002546186866531,170.18,175.26,Orthodox
VICTOR HENRY,2023,Bantamweight,4,42.0,33.5,23.5,85.0,13.25,0.75,0.061111111111111116,0.0,0.5,0.0,56.5,0.625,Distance Sniper,-1.0639121142702082,-0.16002546186866531,170.18,175.26,Orthodox
VICTOR HENRY,2024,Bantamweight,6,46.333333333333336,33.0,19.5,85.33333333333333,9.666666666666666,3.8333333333333335,0.1553838255081085,0.3333333333333333,0.3333333333333333,11.0,53.833333333333336,0.5833333333333334,Distance Sniper,-1.0639121142702082,-0.16002546186866531,170.18,175.26,Orthodox
VICTOR HENRY,2025,Bantamweight,7,48.285714285714285,32.285714285714285,18.142857142857142,84.28571428571429,10.0,4.571428571428571,0.17286867583234697,0.42857142857142855,0.2857142857142857,18.857142857142858,53.0,0.6428571428571429,Distance Sniper,-1.0639121142702082,-0.16002546186866531,170.18,175.26,Orthodox
VICTOR HUGO,2024,Featherweight,2,48.0,30.5,20.0,89.0,10.0,0.0,0.03722222222222222,0.5,0.5,12.5,45.0,0.5,Distance Sniper,-1.7013148576258814,-0.32576795354548777,175.26,180.34,Orthodox
VICTOR MARTINEZ,2023,Lightweight,1,57.0,0.0,42.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,Leg Kick Specialist,-2.317060349858706,-1.0080091620195692,177.8,180.34,Orthodox
VICTOR MARTINEZ,2024,Lightweight,2,45.0,19.0,34.5,94.0,2.5,2.5,0.10434782608695652,0.5,0.0,0.0,47.0,0.0,Leg Kick Specialist,-2.317060349858706,-1.0080091620195692,177.8,180.34,Orthodox
VICTOR RODRIGUEZ,2020,Bantamweight,1,83.0,16.0,0.0,100.0,0.0,0.0,0.3253012048192771,0.0,0.0,0.0,46.0,0.0,Legacy / Historical (Limited Stats),-0.7730172234408558,-0.3774554499052647,165.1,170.18,Switch
VICTOR RODRIGUEZ,2021,Flyweight,2,41.5,8.0,0.0,50.0,0.0,0.0,0.16265060240963855,0.0,0.0,0.0,23.0,0.0,Legacy / Historical (Limited Stats),-0.7730172234408558,-0.3774554499052647,165.1,170.18,Switch
VICTOR VALIMAKI,2006,Light Heavyweight,1,69.0,12.0,18.0,80.0,12.0,7.0,0.06555555555555556,0.0,0.0,33.0,31.0,0.0,Legacy / Historical (Limited Stats),-0.7289636084031084,0.13667498614774748,182.88,193.04,Orthodox
VICTOR VALIMAKI,2007,Light Heavyweight,2,34.5,6.0,9.0,40.0,6.0,3.5,0.05681623931623932,0.0,0.0,16.5,15.5,0.0,Legacy / Historical (Limited Stats),-0.7289636084031084,0.13667498614774748,182.88,193.04,Orthodox
VICTORIA LEONARDO,2021,Women's Flyweight,2,36.5,23.5,39.0,88.0,8.5,2.0,0.12432481751824817,0.0,0.0,0.0,33.5,0.0,Leg Kick Specialist,-2.0668095401015303,0.11254656929484709,165.1,162.56,Orthodox
VICTORIA LEONARDO,2022,Women's Flyweight,3,42.0,31.0,26.0,80.0,16.666666666666668,2.0,0.24066098945660988,0.0,0.0,11.0,34.0,0.3333333333333333,Leg Kick Specialist,-2.0668095401015303,0.11254656929484709,165.1,162.56,Orthodox
VICTORIA LEONARDO,2023,Women's Flyweight,4,52.75,23.25,23.0,85.0,12.5,1.5,0.18049574209245742,0.0,0.0,8.25,35.0,0.25,Leg Kick Specialist,-2.0668095401015303,0.11254656929484709,165.1,162.56,Orthodox
VICTORIA LEONARDO,2024,Women's Flyweight,5,42.2,18.6,38.4,88.0,10.0,1.2,0.14439659367396593,0.0,0.0,6.6,30.2,0.2,Leg Kick Specialist,-2.0668095401015303,0.11254656929484709,165.1,162.56,Orthodox
